#       x                y            Correxpect        Corryield
     0.837500         0.162500         0.014799         0.186742
     0.837500         0.187500         0.015753         0.197339
     0.837500         0.212500         0.016769         0.208513
     0.837500         0.237500         0.017850         0.220374
     0.837500         0.262500         0.019002         0.233064
     0.837500         0.287500         0.020227         0.246748
     0.837500         0.312500         0.021532         0.261620
     0.837500         0.337500         0.022920         0.277895
     0.837500         0.362500         0.024399         0.295795
     0.837500         0.387500         0.025972         0.315546
     0.837500         0.412500         0.027647         0.337359
     0.837500         0.437500         0.029430         0.361412
     0.837500         0.462500         0.031328         0.387839
     0.837500         0.487500         0.033349         0.416705
     0.837500         0.512500         0.035500         0.447993
     0.837500         0.537500         0.037789         0.481587
     0.837500         0.562500         0.040227         0.517261
     0.837500         0.587500         0.042821         0.554667
     0.837500         0.612500         0.045583         0.593331
     0.837500         0.637500         0.048522         0.632656
     0.837500         0.662500         0.051652         0.671928
     0.837500         0.687500         0.054983         0.710327
     0.837500         0.712500         0.058529         0.746946
     0.837500         0.737500         0.062304         0.780816
     0.837500         0.762500         0.066322         0.810932
     0.837500         0.787500         0.070600         0.836289
     0.837500         0.812500         0.075153         0.855912
     0.837500         0.837500         0.080000         0.868892
     0.837500         0.862500         0.075153         0.874424
     0.837500         0.887500         0.070600         0.871833
     0.837500         0.912500         0.066322         0.860612
     0.837500         0.937500         0.062304         0.840437
     0.837500         0.962500         0.058529         0.811188
     0.837500         0.987500         0.054983         0.772963
     0.862500         0.012500         0.009555         0.113930
     0.862500         0.037500         0.010171         0.121930
     0.862500         0.062500         0.010827         0.131036
     0.862500         0.087500         0.011525         0.141190
     0.862500         0.112500         0.012268         0.152280
     0.862500         0.137500         0.013060         0.164154
     0.862500         0.162500         0.013902         0.176638
     0.862500         0.187500         0.014799         0.189553
     0.862500         0.212500         0.015753         0.202738
     0.862500         0.237500         0.016769         0.216070
     0.862500         0.262500         0.017850         0.229486
     0.862500         0.287500         0.019002         0.242995
     0.862500         0.312500         0.020227         0.256690
     0.862500         0.337500         0.021532         0.270749
     0.862500         0.362500         0.022920         0.285436
     0.862500         0.387500         0.024399         0.301083
     0.862500         0.412500         0.025972         0.318080
     0.862500         0.437500         0.027647         0.336843
     0.862500         0.462500         0.029430         0.357787
     0.862500         0.487500         0.031328         0.381293
     0.862500         0.512500         0.033349         0.407669
     0.862500         0.537500         0.035500         0.437120
     0.862500         0.562500         0.037789         0.469709
     0.862500         0.587500         0.040227         0.505335
     0.862500         0.612500         0.042821         0.543709
     0.862500         0.637500         0.045583         0.584343
     0.862500         0.662500         0.048522         0.626547
     0.862500         0.687500         0.051652         0.669438
     0.862500         0.712500         0.054983         0.711961
     0.862500         0.737500         0.058529         0.752915
     0.862500         0.762500         0.062304         0.790997
     0.862500         0.787500         0.066322         0.824845
     0.862500         0.812500         0.070600         0.853092
     0.862500         0.837500         0.075153         0.874424
     0.862500         0.862500         0.080000         0.887634
     0.862500         0.887500         0.075153         0.891679
     0.862500         0.912500         0.070600         0.885729
     0.862500         0.937500         0.066322         0.869205
     0.862500         0.962500         0.062304         0.841817
     0.862500         0.987500         0.058529         0.803582
     0.887500         0.012500         0.008976         0.097099
     0.887500         0.037500         0.009555         0.104818
     0.887500         0.062500         0.010171         0.114373
     0.887500         0.087500         0.010827         0.125637
     0.887500         0.112500         0.011525         0.138379
     0.887500         0.137500         0.012268         0.152280
     0.887500         0.162500         0.013060         0.166965
     0.887500         0.187500         0.013902         0.182037
     0.887500         0.212500         0.014799         0.197110
     0.887500         0.237500         0.015753         0.211849
     0.887500         0.262500         0.016769         0.226001
     0.887500         0.287500         0.017850         0.239428
     0.887500         0.312500         0.019002         0.252124
     0.887500         0.337500         0.020227         0.264231
     0.887500         0.362500         0.021532         0.276038
     0.887500         0.387500         0.022920         0.287969
     0.887500         0.412500         0.024399         0.300567
     0.887500         0.437500         0.025972         0.314455
     0.887500         0.462500         0.027647         0.330297
     0.887500         0.487500         0.029430         0.348752
     0.887500         0.512500         0.031328         0.370420
     0.887500         0.537500         0.033349         0.395791
     0.887500         0.562500         0.035500         0.425194
     0.887500         0.587500         0.037789         0.458752
     0.887500         0.612500         0.040227         0.496347
     0.887500         0.637500         0.042821         0.537600
     0.887500         0.662500         0.045583         0.581853
     0.887500         0.687500         0.048522         0.628181
     0.887500         0.712500         0.051652         0.675408
     0.887500         0.737500         0.054983         0.722143
     0.887500         0.762500         0.058529         0.766828
     0.887500         0.787500         0.062304         0.807800
     0.887500         0.812500         0.066322         0.843356
     0.887500         0.837500         0.070600         0.871833
     0.887500         0.862500         0.075153         0.891679
     0.887500         0.887500         0.080000         0.901529
     0.887500         0.912500         0.075153         0.900272
     0.887500         0.937500         0.070600         0.887110
     0.887500         0.962500         0.066322         0.861599
     0.887500         0.987500         0.062304         0.823683
     0.912500         0.012500         0.008432         0.082112
     0.912500         0.037500         0.008976         0.089542
     0.912500         0.062500         0.009555         0.099420
     0.912500         0.087500         0.010171         0.111562
     0.912500         0.112500         0.010827         0.125637
     0.912500         0.137500         0.011525         0.141190
     0.912500         0.162500         0.012268         0.157678
     0.912500         0.187500         0.013060         0.174522
     0.912500         0.212500         0.013902         0.191149
     0.912500         0.237500         0.014799         0.207042
     0.912500         0.262500         0.015753         0.221791
     0.912500         0.287500         0.016769         0.235130
     0.912500         0.312500         0.017850         0.246969
     0.912500         0.337500         0.019002         0.257412
     0.912500         0.362500         0.020227         0.266765
     0.912500         0.387500         0.021532         0.275522
     0.912500         0.412500         0.022920         0.284344
     0.912500         0.437500         0.024399         0.294021
     0.912500         0.462500         0.025972         0.305420
     0.912500         0.487500         0.027647         0.319424
     0.912500         0.512500         0.029430         0.336874
     0.912500         0.537500         0.031328         0.358494
     0.912500         0.562500         0.033349         0.384834
     0.912500         0.587500         0.035500         0.416206
     0.912500         0.612500         0.037789         0.452642
     0.912500         0.637500         0.040227         0.493857
     0.912500         0.662500         0.042821         0.539234
     0.912500         0.687500         0.045583         0.587822
     0.912500         0.712500         0.048522         0.638362
     0.912500         0.737500         0.051652         0.689320
     0.912500         0.762500         0.054983         0.738945
     0.912500         0.787500         0.058529         0.785339
     0.912500         0.812500         0.062304         0.826541
     0.912500         0.837500         0.066322         0.860612
     0.912500         0.862500         0.070600         0.885729
     0.912500         0.887500         0.075153         0.900272
     0.912500         0.912500         0.080000         0.902910
     0.912500         0.937500         0.075153         0.892666
     0.912500         0.962500         0.070600         0.868975
     0.912500         0.987500         0.066322         0.831720
     0.937500         0.012500         0.007921         0.069590
     0.937500         0.037500         0.008432         0.076713
     0.937500         0.062500         0.008976         0.086731
     0.937500         0.087500         0.009555         0.099420
     0.937500         0.112500         0.010171         0.114373
     0.937500         0.137500         0.010827         0.131036
     0.937500         0.162500         0.011525         0.148747
     0.937500         0.187500         0.012268         0.166790
     0.937500         0.212500         0.013060         0.184454
     0.937500         0.237500         0.013902         0.201091
     0.937500         0.262500         0.014799         0.216171
     0.937500         0.287500         0.015753         0.229332
     0.937500         0.312500         0.016769         0.240418
     0.937500         0.337500         0.017850         0.249503
     0.937500         0.362500         0.019002         0.256896
     0.937500         0.387500         0.020227         0.263139
     0.937500         0.412500         0.021532         0.268976
     0.937500         0.437500         0.022920         0.275309
     0.937500         0.462500         0.024399         0.283149
     0.937500         0.487500         0.025972         0.293542
     0.937500         0.512500         0.027647         0.307498
     0.937500         0.537500         0.029430         0.325916
     0.937500         0.562500         0.031328         0.349506
     0.937500         0.587500         0.033349         0.378724
     0.937500         0.612500         0.035500         0.413716
     0.937500         0.637500         0.037789         0.454276
     0.937500         0.662500         0.040227         0.499827
     0.937500         0.687500         0.042821         0.549415
     0.937500         0.712500         0.045583         0.601735
     0.937500         0.737500         0.048522         0.655165
     0.937500         0.762500         0.051652         0.707832
     0.937500         0.787500         0.054983         0.757687
     0.937500         0.812500         0.058529         0.802595
     0.937500         0.837500         0.062304         0.840437
     0.937500         0.862500         0.066322         0.869205
     0.937500         0.887500         0.070600         0.887110
     0.937500         0.912500         0.075153         0.892666
     0.937500         0.937500         0.080000         0.884775
     0.937500         0.962500         0.075153         0.862787
     0.937500         0.987500         0.070600         0.826540
     0.962500         0.012500         0.007441         0.059988
     0.962500         0.037500         0.007921         0.066780
     0.962500         0.062500         0.008432         0.076713
     0.962500         0.087500         0.008976         0.089542
     0.962500         0.112500         0.009555         0.104818
     0.962500         0.137500         0.010171         0.121930
     0.962500         0.162500         0.010827         0.140148
     0.962500         0.187500         0.011525         0.158678
     0.962500         0.212500         0.012268         0.176732
     0.962500         0.237500         0.013060         0.193583
     0.962500         0.262500         0.013902         0.208632
     0.962500         0.287500         0.014799         0.221459
     0.962500         0.312500         0.015753         0.231866
     0.962500         0.337500         0.016769         0.239903
     0.962500         0.362500         0.017850         0.245877
     0.962500         0.387500         0.019002         0.250350
     0.962500         0.412500         0.020227         0.254104
     0.962500         0.437500         0.021532         0.258103
     0.962500         0.462500         0.022920         0.263431
     0.962500         0.487500         0.024399         0.271223
     0.962500         0.512500         0.025972         0.282584
     0.962500         0.537500         0.027647         0.298510
     0.962500         0.562500         0.029430         0.319807
     0.962500         0.587500         0.031328         0.347016
     0.962500         0.612500         0.033349         0.380358
     0.962500         0.637500         0.035500         0.419686
     0.962500         0.662500         0.037789         0.464458
     0.962500         0.687500         0.040227         0.513739
     0.962500         0.712500         0.042821         0.566218
     0.962500         0.737500         0.045583         0.620246
     0.962500         0.762500         0.048522         0.673906
     0.962500         0.787500         0.051652         0.725087
     0.962500         0.812500         0.054983         0.771582
     0.962500         0.837500         0.058529         0.811188
     0.962500         0.862500         0.062304         0.841817
     0.962500         0.887500         0.066322         0.861599
     0.962500         0.912500         0.070600         0.868975
     0.962500         0.937500         0.075153         0.862787
     0.962500         0.962500         0.080000         0.842340
     0.962500         0.987500         0.075153         0.807445
     0.987500         0.012500         0.006990         0.053558
     0.987500         0.037500         0.007441         0.059988
     0.987500         0.062500         0.007921         0.069590
     0.987500         0.087500         0.008432         0.082112
     0.987500         0.112500         0.008976         0.097099
     0.987500         0.137500         0.009555         0.113930
     0.987500         0.162500         0.010171         0.131862
     0.987500         0.187500         0.010827         0.150090
     0.987500         0.212500         0.011525         0.167807
     0.987500         0.237500         0.012268         0.184273
     0.987500         0.262500         0.013060         0.198871
     0.987500         0.287500         0.013902         0.211165
     0.987500         0.312500         0.014799         0.220943
     0.987500         0.337500         0.015753         0.228241
     0.987500         0.362500         0.016769         0.233356
     0.987500         0.387500         0.017850         0.236842
     0.987500         0.412500         0.019002         0.239478
     0.987500         0.437500         0.020227         0.242226
     0.987500         0.462500         0.021532         0.246177
     0.987500         0.487500         0.022920         0.252474
     0.987500         0.512500         0.024399         0.262235
     0.987500         0.537500         0.025972         0.276475
     0.987500         0.562500         0.027647         0.296020
     0.987500         0.587500         0.029430         0.321441
     0.987500         0.612500         0.031328         0.352986
     0.987500         0.637500         0.033349         0.390540
     0.987500         0.662500         0.035500         0.433598
     0.987500         0.687500         0.037789         0.481260
     0.987500         0.712500         0.040227         0.532251
     0.987500         0.737500         0.042821         0.584959
     0.987500         0.762500         0.045583         0.637502
     0.987500         0.787500         0.048522         0.687802
     0.987500         0.812500         0.051652         0.733680
     0.987500         0.837500         0.054983         0.772963
     0.987500         0.862500         0.058529         0.803582
     0.987500         0.887500         0.062304         0.823683
     0.987500         0.912500         0.066322         0.831720
     0.987500         0.937500         0.070600         0.826540
     0.987500         0.962500         0.075153         0.807445
     0.987500         0.987500         0.080000         0.774240
