#       x                y            Correxpect        Corryield
     1.625000         1.175000         0.000053         0.000081
     1.625000         1.225000         0.000091        -0.000108
     1.625000         1.275000         0.000158        -0.000205
     1.625000         1.325000         0.000274        -0.000068
     1.625000         1.375000         0.000475         0.000401
     1.625000         1.425000         0.000824         0.001200
     1.625000         1.475000         0.001428         0.002215
     1.625000         1.525000         0.002476         0.003238
     1.625000         1.575000         0.004291         0.004026
     1.625000         1.625000         0.007438         0.004374
     1.625000         1.675000         0.004291         0.004178
     1.625000         1.725000         0.002476         0.003471
     1.625000         1.775000         0.001428         0.002419
     1.625000         1.825000         0.000824         0.001269
     1.625000         1.875000         0.000475         0.000284
     1.625000         1.925000         0.000274        -0.000335
     1.625000         1.975000         0.000158        -0.000503
     1.675000         0.025000         0.000000         0.000057
     1.675000         0.075000         0.000000         0.000047
     1.675000         0.125000         0.000000         0.000007
     1.675000         0.175000         0.000000        -0.000039
     1.675000         0.225000         0.000000        -0.000061
     1.675000         0.275000         0.000000        -0.000044
     1.675000         0.325000         0.000000         0.000001
     1.675000         0.375000         0.000000         0.000048
     1.675000         0.425000         0.000000         0.000066
     1.675000         0.475000         0.000000         0.000042
     1.675000         0.525000         0.000000        -0.000011
     1.675000         0.575000         0.000000        -0.000061
     1.675000         0.625000         0.000000        -0.000074
     1.675000         0.675000         0.000000        -0.000039
     1.675000         0.725000         0.000000         0.000026
     1.675000         0.775000         0.000000         0.000081
     1.675000         0.825000         0.000001         0.000089
     1.675000         0.875000         0.000001         0.000037
     1.675000         0.925000         0.000002        -0.000047
     1.675000         0.975000         0.000003        -0.000110
     1.675000         1.025000         0.000006        -0.000104
     1.675000         1.075000         0.000010        -0.000017
     1.675000         1.125000         0.000018         0.000110
     1.675000         1.175000         0.000030         0.000204
     1.675000         1.225000         0.000053         0.000199
     1.675000         1.275000         0.000091         0.000089
     1.675000         1.325000         0.000158        -0.000041
     1.675000         1.375000         0.000274        -0.000037
     1.675000         1.425000         0.000475         0.000270
     1.675000         1.475000         0.000824         0.000973
     1.675000         1.525000         0.001428         0.002019
     1.675000         1.575000         0.002476         0.003194
     1.675000         1.625000         0.004291         0.004178
     1.675000         1.675000         0.007438         0.004651
     1.675000         1.725000         0.004291         0.004426
     1.675000         1.775000         0.002476         0.003534
     1.675000         1.825000         0.001428         0.002229
     1.675000         1.875000         0.000824         0.000902
     1.675000         1.925000         0.000475        -0.000060
     1.675000         1.975000         0.000274        -0.000431
     1.725000         0.025000         0.000000         0.000189
     1.725000         0.075000         0.000000         0.000164
     1.725000         0.125000         0.000000         0.000042
     1.725000         0.175000         0.000000        -0.000105
     1.725000         0.225000         0.000000        -0.000193
     1.725000         0.275000         0.000000        -0.000169
     1.725000         0.325000         0.000000        -0.000044
     1.725000         0.375000         0.000000         0.000109
     1.725000         0.425000         0.000000         0.000202
     1.725000         0.475000         0.000000         0.000178
     1.725000         0.525000         0.000000         0.000047
     1.725000         0.575000         0.000000        -0.000118
     1.725000         0.625000         0.000000        -0.000219
     1.725000         0.675000         0.000000        -0.000193
     1.725000         0.725000         0.000000        -0.000049
     1.725000         0.775000         0.000000         0.000133
     1.725000         0.825000         0.000000         0.000246
     1.725000         0.875000         0.000001         0.000217
     1.725000         0.925000         0.000001         0.000052
     1.725000         0.975000         0.000002        -0.000158
     1.725000         1.025000         0.000003        -0.000287
     1.725000         1.075000         0.000006        -0.000247
     1.725000         1.125000         0.000010        -0.000039
     1.725000         1.175000         0.000018         0.000229
     1.725000         1.225000         0.000030         0.000401
     1.725000         1.275000         0.000053         0.000363
     1.725000         1.325000         0.000091         0.000121
     1.725000         1.375000         0.000158        -0.000172
     1.725000         1.425000         0.000274        -0.000264
     1.725000         1.475000         0.000475         0.000074
     1.725000         1.525000         0.000824         0.000929
     1.725000         1.575000         0.001428         0.002170
     1.725000         1.625000         0.002476         0.003471
     1.725000         1.675000         0.004291         0.004426
     1.725000         1.725000         0.007438         0.004714
     1.725000         1.775000         0.004291         0.004236
     1.725000         1.825000         0.002476         0.003167
     1.725000         1.875000         0.001428         0.001884
     1.725000         1.925000         0.000824         0.000806
     1.725000         1.975000         0.000475         0.000214
     1.775000         0.025000         0.000000         0.000211
     1.775000         0.075000         0.000000         0.000185
     1.775000         0.125000         0.000000         0.000052
     1.775000         0.175000         0.000000        -0.000112
     1.775000         0.225000         0.000000        -0.000213
     1.775000         0.275000         0.000000        -0.000193
     1.775000         0.325000         0.000000        -0.000061
     1.775000         0.375000         0.000000         0.000110
     1.775000         0.425000         0.000000         0.000221
     1.775000         0.475000         0.000000         0.000207
     1.775000         0.525000         0.000000         0.000071
     1.775000         0.575000         0.000000        -0.000111
     1.775000         0.625000         0.000000        -0.000236
     1.775000         0.675000         0.000000        -0.000228
     1.775000         0.725000         0.000000        -0.000086
     1.775000         0.775000         0.000000         0.000116
     1.775000         0.825000         0.000000         0.000262
     1.775000         0.875000         0.000000         0.000262
     1.775000         0.925000         0.000001         0.000106
     1.775000         0.975000         0.000001        -0.000125
     1.775000         1.025000         0.000002        -0.000301
     1.775000         1.075000         0.000003        -0.000310
     1.775000         1.125000         0.000006        -0.000128
     1.775000         1.175000         0.000010         0.000158
     1.775000         1.225000         0.000018         0.000393
     1.775000         1.275000         0.000030         0.000432
     1.775000         1.325000         0.000053         0.000232
     1.775000         1.375000         0.000091        -0.000107
     1.775000         1.425000         0.000158        -0.000368
     1.775000         1.475000         0.000274        -0.000308
     1.775000         1.525000         0.000475         0.000226
     1.775000         1.575000         0.000824         0.001206
     1.775000         1.625000         0.001428         0.002419
     1.775000         1.675000         0.002476         0.003534
     1.775000         1.725000         0.004291         0.004236
     1.775000         1.775000         0.007438         0.004347
     1.775000         1.825000         0.004291         0.003892
     1.775000         1.875000         0.002476         0.003071
     1.775000         1.925000         0.001428         0.002159
     1.775000         1.975000         0.000824         0.001375
     1.825000         0.025000         0.000000         0.000111
     1.825000         0.075000         0.000000         0.000099
     1.825000         0.125000         0.000000         0.000030
     1.825000         0.175000         0.000000        -0.000056
     1.825000         0.225000         0.000000        -0.000112
     1.825000         0.275000         0.000000        -0.000105
     1.825000         0.325000         0.000000        -0.000039
     1.825000         0.375000         0.000000         0.000051
     1.825000         0.425000         0.000000         0.000115
     1.825000         0.475000         0.000000         0.000115
     1.825000         0.525000         0.000000         0.000049
     1.825000         0.575000         0.000000        -0.000047
     1.825000         0.625000         0.000000        -0.000121
     1.825000         0.675000         0.000000        -0.000129
     1.825000         0.725000         0.000000        -0.000063
     1.825000         0.775000         0.000000         0.000043
     1.825000         0.825000         0.000000         0.000131
     1.825000         0.875000         0.000000         0.000151
     1.825000         0.925000         0.000000         0.000084
     1.825000         0.975000         0.000001        -0.000037
     1.825000         1.025000         0.000001        -0.000148
     1.825000         1.075000         0.000002        -0.000182
     1.825000         1.125000         0.000003        -0.000113
     1.825000         1.175000         0.000006         0.000036
     1.825000         1.225000         0.000010         0.000189
     1.825000         1.275000         0.000018         0.000262
     1.825000         1.325000         0.000030         0.000205
     1.825000         1.375000         0.000053         0.000036
     1.825000         1.425000         0.000091        -0.000151
     1.825000         1.475000         0.000158        -0.000217
     1.825000         1.525000         0.000274        -0.000031
     1.825000         1.575000         0.000475         0.000474
     1.825000         1.625000         0.000824         0.001269
     1.825000         1.675000         0.001428         0.002229
     1.825000         1.725000         0.002476         0.003167
     1.825000         1.775000         0.004291         0.003892
     1.825000         1.825000         0.007438         0.004250
     1.825000         1.875000         0.004291         0.004166
     1.825000         1.925000         0.002476         0.003640
     1.825000         1.975000         0.001428         0.002733
     1.875000         0.025000         0.000000        -0.000051
     1.875000         0.075000         0.000000        -0.000043
     1.875000         0.125000         0.000000        -0.000009
     1.875000         0.175000         0.000000         0.000030
     1.875000         0.225000         0.000000         0.000052
     1.875000         0.275000         0.000000         0.000042
     1.875000         0.325000         0.000000         0.000007
     1.875000         0.375000         0.000000        -0.000034
     1.875000         0.425000         0.000000        -0.000055
     1.875000         0.475000         0.000000        -0.000043
     1.875000         0.525000         0.000000        -0.000004
     1.875000         0.575000         0.000000         0.000040
     1.875000         0.625000         0.000000         0.000060
     1.875000         0.675000         0.000000         0.000044
     1.875000         0.725000         0.000000        -0.000001
     1.875000         0.775000         0.000000        -0.000048
     1.875000         0.825000         0.000000        -0.000068
     1.875000         0.875000         0.000000        -0.000046
     1.875000         0.925000         0.000000         0.000008
     1.875000         0.975000         0.000000         0.000062
     1.875000         1.025000         0.000001         0.000081
     1.875000         1.075000         0.000001         0.000050
     1.875000         1.125000         0.000002        -0.000018
     1.875000         1.175000         0.000003        -0.000081
     1.875000         1.225000         0.000006        -0.000095
     1.875000         1.275000         0.000010        -0.000038
     1.875000         1.325000         0.000018         0.000066
     1.875000         1.375000         0.000030         0.000161
     1.875000         1.425000         0.000053         0.000188
     1.875000         1.475000         0.000091         0.000126
     1.875000         1.525000         0.000158         0.000032
     1.875000         1.575000         0.000274         0.000032
     1.875000         1.625000         0.000475         0.000284
     1.875000         1.675000         0.000824         0.000902
     1.875000         1.725000         0.001428         0.001884
     1.875000         1.775000         0.002476         0.003071
     1.875000         1.825000         0.004291         0.004166
     1.875000         1.875000         0.007438         0.004819
     1.875000         1.925000         0.004291         0.004740
     1.875000         1.975000         0.002476         0.003811
     1.925000         0.025000         0.000000        -0.000182
     1.925000         0.075000         0.000000        -0.000158
     1.925000         0.125000         0.000000        -0.000043
     1.925000         0.175000         0.000000         0.000099
     1.925000         0.225000         0.000000         0.000185
     1.925000         0.275000         0.000000         0.000164
     1.925000         0.325000         0.000000         0.000047
     1.925000         0.375000         0.000000        -0.000100
     1.925000         0.425000         0.000000        -0.000192
     1.925000         0.475000         0.000000        -0.000174
     1.925000         0.525000         0.000000        -0.000053
     1.925000         0.575000         0.000000         0.000104
     1.925000         0.625000         0.000000         0.000205
     1.925000         0.675000         0.000000         0.000189
     1.925000         0.725000         0.000000         0.000060
     1.925000         0.775000         0.000000        -0.000112
     1.925000         0.825000         0.000000        -0.000226
     1.925000         0.875000         0.000000        -0.000211
     1.925000         0.925000         0.000000        -0.000068
     1.925000         0.975000         0.000000         0.000126
     1.925000         1.025000         0.000000         0.000259
     1.925000         1.075000         0.000001         0.000245
     1.925000         1.125000         0.000001         0.000081
     1.925000         1.175000         0.000002        -0.000149
     1.925000         1.225000         0.000003        -0.000309
     1.925000         1.275000         0.000006        -0.000291
     1.925000         1.325000         0.000010        -0.000082
     1.925000         1.375000         0.000018         0.000217
     1.925000         1.425000         0.000030         0.000438
     1.925000         1.475000         0.000053         0.000436
     1.925000         1.525000         0.000091         0.000189
     1.925000         1.575000         0.000158        -0.000158
     1.925000         1.625000         0.000274        -0.000335
     1.925000         1.675000         0.000475        -0.000060
     1.925000         1.725000         0.000824         0.000806
     1.925000         1.775000         0.001428         0.002159
     1.925000         1.825000         0.002476         0.003640
     1.925000         1.875000         0.004291         0.004740
     1.925000         1.925000         0.007438         0.004990
     1.925000         1.975000         0.004291         0.004152
     1.975000         0.025000         0.000000        -0.000208
     1.975000         0.075000         0.000000        -0.000182
     1.975000         0.125000         0.000000        -0.000051
     1.975000         0.175000         0.000000         0.000111
     1.975000         0.225000         0.000000         0.000211
     1.975000         0.275000         0.000000         0.000189
     1.975000         0.325000         0.000000         0.000057
     1.975000         0.375000         0.000000        -0.000111
     1.975000         0.425000         0.000000        -0.000218
     1.975000         0.475000         0.000000        -0.000201
     1.975000         0.525000         0.000000        -0.000066
     1.975000         0.575000         0.000000         0.000113
     1.975000         0.625000         0.000000         0.000232
     1.975000         0.675000         0.000000         0.000220
     1.975000         0.725000         0.000000         0.000078
     1.975000         0.775000         0.000000        -0.000118
     1.975000         0.825000         0.000000        -0.000255
     1.975000         0.875000         0.000000        -0.000248
     1.975000         0.925000         0.000000        -0.000093
     1.975000         0.975000         0.000000         0.000129
     1.975000         1.025000         0.000000         0.000290
     1.975000         1.075000         0.000000         0.000290
     1.975000         1.125000         0.000001         0.000115
     1.975000         1.175000         0.000001        -0.000147
     1.975000         1.225000         0.000002        -0.000345
     1.975000         1.275000         0.000003        -0.000353
     1.975000         1.325000         0.000006        -0.000140
     1.975000         1.375000         0.000010         0.000195
     1.975000         1.425000         0.000018         0.000466
     1.975000         1.475000         0.000030         0.000501
     1.975000         1.525000         0.000053         0.000246
     1.975000         1.575000         0.000091        -0.000177
     1.975000         1.625000         0.000158        -0.000503
     1.975000         1.675000         0.000274        -0.000431
     1.975000         1.725000         0.000475         0.000214
     1.975000         1.775000         0.000824         0.001375
     1.975000         1.825000         0.001428         0.002733
     1.975000         1.875000         0.002476         0.003811
     1.975000         1.925000         0.004291         0.004152
     1.975000         1.975000         0.007438         0.003511
